source_file,accuracy,precision,recall,specificity,f1,mcc,fpr,fnr,tp,tn,fp,fn,auc,pr_auc,brier,experiment,seed,n_train,n_test,train_time_sec,predict_time_sec,n,model,condition,incident_id,label,base_score,delete_url_score,delete_url_impact,sufficiency_url_score,delete_email_score,delete_email_impact,sufficiency_email_score,delete_sms_score,delete_sms_impact,sufficiency_sms_score,delete_qr_score,delete_qr_impact,sufficiency_qr_score,contribution_url,contribution_email,contribution_sms,contribution_qr,comprehensiveness,sufficiency_best_single_modality,modality,mean_deletion_impact,mean_contribution,mean_sufficiency_score
DISJOINT_arbitration_seed44.csv,0.9682259488084732,0.9710695499707772,0.9559838895281934,0.9777777777777776,0.9634676717889245,0.9354480180200476,0.0222222222222222,0.0440161104718066,3323.0,4356.0,99.0,153.0,0.9938642918121244,0.9931389491564876,0.0361558120747333,DISJOINT_AverageScore,44.0,31723.0,7931.0,0.0,0.0086489000241272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed44.csv,0.9682259488084732,0.9710695499707772,0.9559838895281934,0.9777777777777776,0.9634676717889245,0.9354480180200476,0.0222222222222222,0.0440161104718066,3323.0,4356.0,99.0,153.0,0.9668808336529856,0.947618233606883,0.0317740511915269,DISJOINT_TrueMajorityVote,44.0,31723.0,7931.0,0.0,0.0027305000112392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed44.csv,0.97579119909217,0.97183908045977,0.9729574223245108,0.9780022446689112,0.9723979298447384,0.9508399413415284,0.0219977553310886,0.027042577675489,3382.0,4357.0,98.0,94.0,0.9962687868326534,0.9956561221593828,0.0200163892011986,DISJOINT_LearnedLateFusion,44.0,31723.0,7931.0,0.0747272999724373,0.001682800007984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed44.csv,0.9759172865968982,0.9707652622527944,0.9743958573072498,0.9771043771043773,0.9725771715721464,0.9511146603041376,0.0228956228956228,0.0256041426927502,3387.0,4353.0,102.0,89.0,0.9966155610574484,0.9959468605465858,0.0195534206249786,DISJOINT_TrustGraphArbitration,44.0,31723.0,7931.0,3.3433577000396326,0.8704508000519127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed44.csv,0.9750346740638004,0.9690898683457356,0.974108170310702,0.9757575757575756,0.9715925394548064,0.9493356714727657,0.0242424242424242,0.025891829689298,3386.0,4347.0,108.0,90.0,0.996581819989952,0.9960091269103452,0.0197113498218784,DISJOINT_QuantumInspiredTrustGraph,44.0,31723.0,7931.0,3.8822139999829233,0.8999670000048354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed45.csv,0.9663346362375488,0.9734434936559456,0.9490794016110472,0.9797979797979798,0.9611070648215586,0.9316714268603408,0.0202020202020202,0.0509205983889528,3299.0,4365.0,90.0,177.0,0.9933684434163912,0.9925259695301986,0.03621280541401,DISJOINT_AverageScore,45.0,31723.0,7931.0,0.0,0.0036855000071227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed45.csv,0.9663346362375488,0.9734434936559456,0.9490794016110472,0.9797979797979798,0.9611070648215586,0.9316714268603408,0.0202020202020202,0.0509205983889528,3299.0,4365.0,90.0,177.0,0.9644386907045136,0.946192656798058,0.0336653637624511,DISJOINT_TrueMajorityVote,45.0,31723.0,7931.0,0.0,0.0027770000160671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed45.csv,0.9756651115874416,0.9740109731446722,0.9703682393555813,0.9797979797979798,0.9721861939760772,0.9505621036500916,0.0202020202020202,0.0296317606444188,3373.0,4365.0,90.0,103.0,0.996009965400069,0.9955162297967138,0.0195057551931232,DISJOINT_LearnedLateFusion,45.0,31723.0,7931.0,0.086000699957367,0.0017275999998673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed45.csv,0.9761694616063548,0.9729496402877698,0.9726697353279632,0.9789001122334456,0.972809667673716,0.9515999588880266,0.0210998877665544,0.0273302646720368,3381.0,4361.0,94.0,95.0,0.9966303167204588,0.9961221631499771,0.0187918213691957,DISJOINT_TrustGraphArbitration,45.0,31723.0,7931.0,3.334878099965863,0.8258461999939755,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed45.csv,0.9765477241205396,0.973517559009787,0.9729574223245108,0.9793490460157128,0.9732374100719424,0.9523668019814132,0.0206509539842873,0.027042577675489,3382.0,4363.0,92.0,94.0,0.9965645781430208,0.9960069359993532,0.0187526810745073,DISJOINT_QuantumInspiredTrustGraph,45.0,31723.0,7931.0,3.774175200029276,0.9075825999607332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed46.csv,0.9669650737611902,0.9701579871269748,0.953970080552359,0.9771043771043773,0.961995938497244,0.9328878887107672,0.0228956228956228,0.0460299194476409,3316.0,4353.0,102.0,160.0,0.9940495932344802,0.9928826641583668,0.0364314620741064,DISJOINT_AverageScore,46.0,31723.0,7931.0,0.0,0.0066540000261738,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed46.csv,0.9669650737611902,0.9701579871269748,0.953970080552359,0.9771043771043773,0.961995938497244,0.9328878887107672,0.0228956228956228,0.0460299194476409,3316.0,4353.0,102.0,160.0,0.965537228828368,0.9456756938845596,0.0330349262388097,DISJOINT_TrueMajorityVote,46.0,31723.0,7931.0,0.0,0.0072650999645702,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed46.csv,0.9733955365023326,0.9689744326343004,0.9703682393555813,0.9757575757575756,0.9696708351300848,0.9459770784747188,0.0242424242424242,0.0296317606444188,3373.0,4347.0,108.0,103.0,0.9964234468453878,0.9957816481271826,0.0204294664960054,DISJOINT_LearnedLateFusion,46.0,31723.0,7931.0,0.0802908000187017,0.001756599987857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed46.csv,0.9738998865212456,0.9679358717434868,0.9726697353279632,0.9748597081930416,0.9702970297029704,0.9470295063652858,0.0251402918069584,0.0273302646720368,3381.0,4343.0,112.0,95.0,0.9969323719227824,0.9962632517609552,0.0198973320108277,DISJOINT_TrustGraphArbitration,46.0,31723.0,7931.0,3.3400370000163093,0.7935758999665268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_arbitration_seed46.csv,0.973143361492876,0.96627607887968,0.9726697353279632,0.97351290684624,0.969462365591398,0.9455116135563812,0.0264870931537598,0.0273302646720368,3381.0,4337.0,118.0,95.0,0.9968894287459688,0.99623215431897,0.0200988096009983,DISJOINT_QuantumInspiredTrustGraph,46.0,31723.0,7931.0,3.8077387000084855,0.8639269999694079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human_llm_true_generalization.csv,0.291487532244196,0.0089418777943368,0.0363636363636363,0.3336673346693387,0.0143540669856459,-0.4449207187499603,0.6663326653306614,0.9636363636363636,6.0,333.0,665.0,159.0,0.0503916924758608,0.0798630686997476,0.4648828625855119,train_human_test_llm,,1230.0,1163.0,4.688142700004391,0.1446104000206105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
human_llm_true_generalization.csv,0.6065040650406504,1.0,0.0396825396825396,1.0,0.0763358778625954,0.1543033499620919,0.0,0.9603174603174603,20.0,726.0,0.0,484.0,0.5177150290786655,0.4512160736063252,0.3890578313714066,train_llm_test_human,,1163.0,1230.0,3.2595110000111163,0.5323205000022426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialist_oof_primary.csv,0.9650043744531932,0.96762273447123,0.9622047244094488,0.967804024496938,0.9649061238813827,0.9300233281414376,0.0321959755030621,0.0377952755905511,5499.0,5531.0,184.0,216.0,0.993819016280008,0.994046615893824,0.0309343815009234,URL_OOF_Specialist,42.0,,,,,11430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialist_oof_primary.csv,0.8566652737150021,1.0,0.4872944693572496,1.0,0.6552763819095477,0.6375204693951956,0.0,0.5127055306427504,326.0,1724.0,0.0,343.0,0.9946165797897614,0.989424595161597,0.091667607798791,EMAIL_OOF_Specialist,42.0,,,,,2393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialist_oof_primary.csv,0.9739324301149032,0.9567567567567568,0.8876629889669007,0.9917252792718244,0.9209157127991676,0.9062477292060986,0.0082747207281754,0.1123370110330993,885.0,4794.0,40.0,112.0,0.9850540450478452,0.963478185545126,0.02260272990409,SMS_OOF_Specialist,42.0,,,,,5831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialist_oof_primary.csv,0.98065,0.9749036656456872,0.9867,0.9746,0.98076636350082,0.9613703796948126,0.0254,0.0133,9867.0,9746.0,254.0,133.0,0.998712465,0.998732487330492,0.0359849756,QR_OOF_Specialist,42.0,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialist_oof_results_seed42.csv,0.9650043744531932,0.96762273447123,0.9622047244094488,0.967804024496938,0.9649061238813827,0.9300233281414376,0.0321959755030621,0.0377952755905511,5499.0,5531.0,184.0,216.0,0.993819016280008,0.994046615893824,0.0309343815009234,URL_OOF_Specialist,42.0,,,,,11430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialist_oof_results_seed42.csv,0.8566652737150021,1.0,0.4872944693572496,1.0,0.6552763819095477,0.6375204693951956,0.0,0.5127055306427504,326.0,1724.0,0.0,343.0,0.9946165797897614,0.989424595161597,0.091667607798791,EMAIL_OOF_Specialist,42.0,,,,,2393.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialist_oof_results_seed42.csv,0.9739324301149032,0.9567567567567568,0.8876629889669007,0.9917252792718244,0.9209157127991676,0.9062477292060986,0.0082747207281754,0.1123370110330993,885.0,4794.0,40.0,112.0,0.9850540450478452,0.963478185545126,0.02260272990409,SMS_OOF_Specialist,42.0,,,,,5831.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialist_oof_results_seed42.csv,0.98065,0.9749036656456872,0.9867,0.9746,0.98076636350082,0.9613703796948126,0.0254,0.0133,9867.0,9746.0,254.0,133.0,0.998712465,0.998732487330492,0.0359849756,QR_OOF_Specialist,42.0,,,,,20000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.9737737990165176,0.964468447981808,0.9761219792865362,0.9719416386083052,0.9702602230483272,0.9468612369416896,0.0280583613916947,0.0238780207134637,3393.0,4330.0,125.0,83.0,0.9966883384413112,0.9961017868855888,0.0198016221926459,,,,,,,,TrustGraph,unpoisoned,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.9272475097717816,0.9107395862850666,0.924626006904488,0.9292929292929292,0.9176302640970736,0.8525689938301168,0.0707070707070707,0.075373993095512,3214.0,4140.0,315.0,262.0,0.9457618959057394,0.9091335962389904,0.0652568103656525,,,,,,,,TrustGraph,score_poison_5pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.8850081956878073,0.8553215077605322,0.8878020713463751,0.8828282828282829,0.8712591756070017,0.7678633993888144,0.1171717171717171,0.1121979286536248,3086.0,3933.0,522.0,390.0,0.8966543390689918,0.8202041517659764,0.1066625804340942,,,,,,,,TrustGraph,score_poison_10pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.7898121296179549,0.7411356971474273,0.7997698504027618,0.7820426487093154,0.7693372076933721,0.578209352526023,0.2179573512906846,0.2002301495972382,2780.0,3484.0,971.0,696.0,0.7905268320592448,0.6801592327637856,0.2007649861100868,,,,,,,,TrustGraph,score_poison_20pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.6977682511663095,0.6432934926958831,0.6967779056386652,0.6985409652076319,0.6689683745339041,0.3927979035684516,0.3014590347923681,0.3032220943613348,2422.0,3112.0,1343.0,1054.0,0.6911566760818775,0.579434848305676,0.2910484107678688,,,,,,,,TrustGraph,score_poison_30pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.8493254318497037,0.967609676096761,0.6789413118527042,0.9822671156004488,0.797971259509721,0.7109367325959232,0.017732884399551,0.3210586881472957,2360.0,4376.0,79.0,1116.0,0.9488118946787916,0.9137554746924292,0.0915402978694245,,,,,,,,TrustGraph,missing_url,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.9575085109065692,0.9639373337274608,0.9381472957422324,0.972615039281706,0.9508674733926228,0.9137083064120834,0.027384960718294,0.0618527042577675,3261.0,4333.0,122.0,215.0,0.9928989421125975,0.9901229274464424,0.0310495765328566,,,,,,,,TrustGraph,missing_email,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.9513302231748834,0.9662039831019916,0.9211737629459148,0.9748597081930416,0.9431516936671576,0.9014295313400668,0.0251402918069584,0.0788262370540851,3202.0,4343.0,112.0,274.0,0.9864261461307876,0.9804273506480295,0.0399352964692049,,,,,,,,TrustGraph,missing_sms,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.7248770646828899,0.9562764456981664,0.3901035673187571,0.9860830527497194,0.5541479362484675,0.4871227674602167,0.0139169472502805,0.6098964326812428,1356.0,4393.0,62.0,2120.0,0.8457650601398204,0.7661516013274325,0.1638712173490882,,,,,,,,TrustGraph,missing_qr,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.9736477115117892,0.9639307015052542,0.976409666283084,0.971492704826038,0.9701300557381736,0.9466186148492626,0.0285072951739618,0.0235903337169159,3394.0,4328.0,127.0,82.0,0.9967311524657134,0.9961909552597438,0.0199223018208176,,,,,,,,QuantumInspiredTrustGraph,unpoisoned,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.9285083848190644,0.9063984353171276,0.9332566168009206,0.924803591470258,0.9196314670446492,0.8555713003394554,0.0751964085297418,0.0667433831990794,3244.0,4120.0,335.0,232.0,0.9489334593860868,0.9301085495773947,0.0631562942212321,,,,,,,,QuantumInspiredTrustGraph,score_poison_5pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.880847308031774,0.8466173651054506,0.8892405063291139,0.8742985409652076,0.8674056405219588,0.7600937978392462,0.1257014590347923,0.110759493670886,3091.0,3895.0,560.0,385.0,0.9011700885598084,0.8613731765083886,0.1084795449423184,,,,,,,,QuantumInspiredTrustGraph,score_poison_10pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.7866599419997479,0.7395273899033298,0.7922899884925202,0.7822671156004489,0.765,0.5712232091124133,0.217732884399551,0.2077100115074798,2754.0,3485.0,970.0,722.0,0.7964208637971584,0.7324226635680122,0.1989934580016097,,,,,,,,QuantumInspiredTrustGraph,score_poison_20pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.6992813012230488,0.6435904185311924,0.7033947065592635,0.6960718294051628,0.6721649484536083,0.396761330916457,0.3039281705948373,0.2966052934407365,2445.0,3101.0,1354.0,1031.0,0.7115224938297436,0.6423560849807899,0.2834739978239671,,,,,,,,QuantumInspiredTrustGraph,score_poison_30pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.8491993443449755,0.9675963904840033,0.6786536248561565,0.9822671156004488,0.7977680081163341,0.7107084330348251,0.017732884399551,0.3213463751438435,2359.0,4376.0,79.0,1117.0,0.9494134866114152,0.91394512729822,0.0825982230978299,,,,,,,,QuantumInspiredTrustGraph,missing_url,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.9575085109065692,0.9636632200886264,0.9384349827387802,0.9723905723905724,0.9508817956566098,0.9137026679626732,0.0276094276094276,0.0615650172612197,3262.0,4332.0,123.0,214.0,0.9929890259195976,0.9902420790220974,0.0323730449691455,,,,,,,,QuantumInspiredTrustGraph,missing_email,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.951204135670155,0.9656315948145916,0.9214614499424626,0.9744107744107744,0.9430295892830856,0.9011524735906736,0.0255892255892255,0.0785385500575374,3203.0,4341.0,114.0,273.0,0.9862509508846296,0.980186053746153,0.0472904487089017,,,,,,,,QuantumInspiredTrustGraph,missing_sms,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed42.csv,0.7247509771781616,0.954321855235418,0.3906789413118527,0.9854096520763188,0.5543988569095734,0.4863262117268082,0.0145903479236812,0.6093210586881473,1358.0,4390.0,65.0,2118.0,0.8472023973270616,0.7670539619115069,0.1437577664906692,,,,,,,,QuantumInspiredTrustGraph,missing_qr,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.9725129239692346,0.9662278191184888,0.9712313003452244,0.97351290684624,0.968723098995696,0.944216990681592,0.0264870931537598,0.0287686996547756,3376.0,4337.0,118.0,100.0,0.9961544223722972,0.9954563722829268,0.0207736226148976,,,,,,,,TrustGraph,unpoisoned,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.9232127096204766,0.900754822476936,0.92692750287687,0.920314253647587,0.9136537643555932,0.8448262655961802,0.079685746352413,0.07307249712313,3222.0,4100.0,355.0,254.0,0.938318002942092,0.8853201614604699,0.0696753348024969,,,,,,,,TrustGraph,score_poison_5pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.8836212331357962,0.8533075006919457,0.8869390103567318,0.8810325476992144,0.8697982790238398,0.7651270823236132,0.1189674523007856,0.1130609896432681,3083.0,3925.0,530.0,393.0,0.8936961353723916,0.8124199806710568,0.1082155787060568,,,,,,,,TrustGraph,score_poison_10pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.7908208296557812,0.7437617386638047,0.7974683544303798,0.7856341189674523,0.7696793002915452,0.579692353278611,0.2143658810325477,0.2025316455696202,2772.0,3500.0,955.0,704.0,0.7880438123725426,0.6691111077349698,0.1990491729168328,,,,,,,,TrustGraph,score_poison_20pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.694868238557559,0.6391671059567738,0.6976409666283084,0.6927048260381594,0.6671251719394773,0.3877232255293399,0.3072951739618406,0.3023590333716916,2425.0,3086.0,1369.0,1051.0,0.6877800508602196,0.5691351108632364,0.2935157275221605,,,,,,,,TrustGraph,score_poison_30pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.84226453158492,0.9711986446421008,0.6596662830840047,0.984736251402918,0.7856775740962824,0.6992707893265302,0.0152637485970819,0.3403337169159954,2293.0,4387.0,68.0,1183.0,0.945526644788248,0.9078221304222144,0.0960315346287988,,,,,,,,TrustGraph,missing_url,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.9559954608498298,0.966577141151895,0.9318181818181818,0.9748597081930416,0.9488794492456424,0.910745031023322,0.0251402918069584,0.0681818181818181,3239.0,4343.0,112.0,237.0,0.9923582455419816,0.989400954107154,0.0322338818118793,,,,,,,,TrustGraph,missing_email,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.952465010717438,0.967702988228192,0.922324510932106,0.9759820426487094,0.944468993960819,0.9037548145696184,0.0240179573512906,0.0776754890678941,3206.0,4348.0,107.0,270.0,0.987211554233035,0.9813397807732972,0.0392268601829932,,,,,,,,TrustGraph,missing_sms,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.7285336023200101,0.9540150995195608,0.3998849252013809,0.9849607182940516,0.5635515913237381,0.4930990766631765,0.0150392817059483,0.6001150747986191,1390.0,4388.0,67.0,2086.0,0.8495643366280112,0.7719578179223141,0.1629851936162044,,,,,,,,TrustGraph,missing_qr,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.9723868364645064,0.965418691054587,0.97180667433832,0.9728395061728397,0.9686021505376344,0.9439762415452712,0.0271604938271604,0.02819332566168,3378.0,4334.0,121.0,98.0,0.9961291407877524,0.995584364795172,0.0207654908294548,,,,,,,,QuantumInspiredTrustGraph,unpoisoned,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.9258605472197704,0.9049355019629838,0.9283659378596087,0.923905723905724,0.9165009940357852,0.8500784230505154,0.076094276094276,0.0716340621403912,3227.0,4116.0,339.0,249.0,0.9491644484739996,0.9134927705248292,0.0647035523370341,,,,,,,,QuantumInspiredTrustGraph,score_poison_5pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.8800907830034044,0.8515733778891673,0.879746835443038,0.8803591470258136,0.8654308759020801,0.7576791239268973,0.1196408529741863,0.120253164556962,3058.0,3922.0,533.0,418.0,0.900624903942894,0.8453863521646399,0.1084595677215895,,,,,,,,QuantumInspiredTrustGraph,score_poison_10pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.791199092169966,0.7435760171306209,0.7991944764096662,0.7849607182940517,0.7703826955074875,0.5806608757973839,0.2150392817059483,0.2008055235903337,2778.0,3497.0,958.0,698.0,0.8094822086095581,0.721530946612086,0.1931851673460589,,,,,,,,QuantumInspiredTrustGraph,score_poison_20pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.7082335140587568,0.6537037037037037,0.7108745684695051,0.7061728395061728,0.6810915104740904,0.4143114138140918,0.2938271604938272,0.2891254315304948,2471.0,3146.0,1309.0,1005.0,0.7228174533985811,0.6285491883197384,0.2707706898352219,,,,,,,,QuantumInspiredTrustGraph,score_poison_30pct,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.8421384440801917,0.971186440677966,0.6593785960874569,0.984736251402918,0.7854694996572995,0.6990439277341668,0.0152637485970819,0.3406214039125431,2292.0,4387.0,68.0,1184.0,0.945054366707608,0.9079052502994136,0.1066797037825777,,,,,,,,QuantumInspiredTrustGraph,missing_url,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.9558693733451016,0.9657330154946364,0.9323935558112774,0.9741863075196407,0.9487704918032788,0.9104650542188228,0.0258136924803591,0.0676064441887226,3241.0,4340.0,115.0,235.0,0.992289052137537,0.989465271886969,0.0326425645141261,,,,,,,,QuantumInspiredTrustGraph,missing_email,,,,,,,,,,,,,,,,,,,,,,,,,
DISJOINT_robustness_seed43.csv,0.952465010717438,0.967420814479638,0.9226121979286536,0.9757575757575756,0.9444853482550436,0.9037414528435024,0.0242424242424242,0.0773878020713463,3207.0,4347.0,108.0,269.0,0.9874202645299692,0.9817719980961558,0.0375708777675317,,,,,,,,QuantumInspiredTrustGraph,missing_sms,,,,,,,,,,,,,,,,,,,,,,,,,
