accuracy,precision,recall,specificity,f1,mcc,fpr,fnr,tp,tn,fp,fn,roc_auc,pr_auc,brier,modality,outer_seed,split,n
0.9640201224846894,0.9682189362171706,0.9595363079615048,0.968503937007874,0.9638580687685379,0.9280775629624115,0.031496062992125984,0.04046369203849519,4387,4428,144,185,0.9935773420929558,0.9938181862135659,0.03194767090745601,url,43,outer_train_inner_oof,9144
0.9663167104111986,0.9741992882562278,0.958005249343832,0.9746281714785652,0.9660344067048964,0.9327623008839523,0.02537182852143482,0.04199475065616798,1095,1114,29,48,0.9933701966169365,0.9940525124319994,0.03158634684553319,url,43,outer_test_untouched,2286
0.990073145245559,0.9942528735632183,0.9700934579439252,0.9978245105148659,0.9820245979186376,0.975310067426403,0.002175489485134155,0.029906542056074768,519,1376,3,16,0.9984127737152074,0.9976052167486578,0.008860428984299753,email,43,outer_train_inner_oof,1914
1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,134,345,0,0,1.0,1.0,0.004035309346738324,email,43,outer_test_untouched,479
0.9714837049742711,0.9636871508379888,0.8657465495608532,0.9932764416860616,0.9120951751487112,0.8969659380936977,0.0067235583139384535,0.1342534504391468,690,3841,26,107,0.9851266986134649,0.9639795845860167,0.024241141391099532,sms,43,outer_train_inner_oof,4664
0.9794344473007712,0.9731182795698925,0.905,0.9948293691830403,0.9378238341968912,0.9263976034951638,0.005170630816959669,0.095,181,962,5,19,0.9934281282316443,0.9816031844258054,0.019067020059580064,sms,43,outer_test_untouched,1167
0.9791875,0.9729796421961752,0.98575,0.972625,0.9793231915554176,0.9584575582007879,0.027375,0.01425,7886,7781,219,114,0.9984232421875,0.998430194565298,0.039219914,qr,43,outer_train_inner_oof,16000
0.98275,0.9744471744471744,0.9915,0.974,0.9828996282527881,0.965647876153671,0.026,0.0085,1983,1948,52,17,0.9990824999999999,0.9991238828442068,0.035647935000000006,qr,43,outer_test_untouched,4000
