accuracy,precision,recall,specificity,f1,mcc,fpr,fnr,tp,tn,fp,fn,roc_auc,pr_auc,brier,modality,outer_seed,split,n
0.9630358705161854,0.967948717948718,0.9577865266841645,0.9682852143482065,0.9628408091468778,0.9261227821965119,0.031714785651793524,0.04221347331583552,4379,4427,145,193,0.9934428888919506,0.9936448427264349,0.03244656544668027,url,42,outer_train_inner_oof,9144
0.968066491688539,0.9676573426573427,0.968503937007874,0.9676290463692039,0.9680804547442063,0.9361333416511172,0.03237095363079615,0.031496062992125984,1107,1106,37,36,0.994429556760348,0.9949121523623118,0.029103559103723146,url,42,outer_test_untouched,2286
0.9885057471264368,0.9942196531791907,0.9644859813084112,0.9978245105148659,0.9791271347248577,0.9714119957823102,0.002175489485134155,0.03551401869158879,516,1376,3,19,0.9958021863330464,0.9948984517647274,0.01048941390060334,email,42,outer_train_inner_oof,1914
0.9958246346555324,1.0,0.9850746268656716,1.0,0.9924812030075187,0.9896448672681781,0.0,0.014925373134328358,132,345,0,2,0.9993078087821762,0.9985614098183782,0.005527559499339959,email,42,outer_test_untouched,479
0.9699828473413379,0.9607293127629734,0.8594730238393977,0.9927592448926816,0.9072847682119205,0.8914067968016364,0.0072407551073183345,0.14052697616060225,685,3839,28,112,0.9885952266694442,0.9676780001813428,0.024835985024309858,sms,42,outer_train_inner_oof,4664
0.9811482433590403,0.989010989010989,0.9,0.9979317476732161,0.9424083769633508,0.9326479770667112,0.002068252326783868,0.1,180,965,2,20,0.98782316442606,0.9732836406685011,0.01963284709269745,sms,42,outer_test_untouched,1167
0.9795,0.9738142292490118,0.9855,0.9735,0.9796222664015904,0.959069055458079,0.0265,0.0145,7884,7788,212,116,0.9984510859375,0.9984715229449871,0.0388810605,qr,42,outer_train_inner_oof,16000
0.9835,0.9768244575936884,0.9905,0.9765,0.9836146971201589,0.9670947799328777,0.0235,0.0095,1981,1953,47,19,0.99896025,0.998967699151945,0.03572346400000001,qr,42,outer_test_untouched,4000
