accuracy,precision,recall,specificity,f1,mcc,fpr,fnr,tp,tn,fp,fn,roc_auc,pr_auc,brier,experiment,direction,method,n_train,n_test,train_time_sec,predict_time_sec,target_domain_used_for_model_selection,fusion_classical_weight,fusion_deberta_weight
0.3035253654342218,0.03193033381712627,0.13333333333333333,0.3316633266533066,0.05152224824355972,-0.3798962042292015,0.6683366733466933,0.8666666666666667,22,331,667,143,0.10240480961923848,0.08184286212591779,0.4699283808995112,train_human_test_llm_classical,human_to_llm,classical,1230,1163,3.1131342999979097,0.1314980999995896,False,,
0.28546861564918313,0.16431451612903225,0.9878787878787879,0.16933867735470942,0.2817631806395851,0.15490097147503687,0.8306613226452906,0.012121212121212121,163,169,829,2,0.2361328718042145,0.09221087603870251,0.6129576641246409,train_human_test_llm_deberta,human_to_llm,deberta,1230,1163,19.36421849999897,,False,,
0.2656921754084265,0.03758389261744966,0.1696969696969697,0.281563126252505,0.06153846153846154,-0.3990318011277549,0.718436873747495,0.8303030303030303,28,281,717,137,0.1307341956640554,0.08017497366390354,0.4862080303470152,train_human_test_llm_dual,human_to_llm,dual,1230,1163,22.47735279999688,,False,0.7983555320475482,0.20164446795245197
0.6048780487804878,0.95,0.037698412698412696,0.9986225895316805,0.07251908396946564,0.14123219841571635,0.0013774104683195593,0.9623015873015873,19,725,1,485,0.515542328042328,0.449993336441207,0.38793507665218796,train_llm_test_human_classical,llm_to_human,classical,1163,1230,1.7838667999967583,0.45031079999898793,False,,
0.5934959349593496,0.6666666666666666,0.015873015873015872,0.9944903581267218,0.031007751937984496,0.05185259345691201,0.005509641873278237,0.9841269841269841,8,722,4,496,0.29781445406445406,0.3517261122759783,0.3504987765380722,train_llm_test_human_deberta,llm_to_human,deberta,1163,1230,18.550835400001233,,False,,
0.6048780487804878,0.95,0.037698412698412696,0.9986225895316805,0.07251908396946564,0.14123219841571635,0.0013774104683195593,0.9623015873015873,19,725,1,485,0.42433807774716864,0.41881559172310195,0.3871470115415816,train_llm_test_human_dual,llm_to_human,dual,1163,1230,20.33470219999799,,False,0.9860288651775061,0.013971134822493835
