accuracy,precision,recall,specificity,f1,mcc,fpr,fnr,tp,tn,fp,fn,roc_auc,pr_auc,brier,seed,experiment,modality,n,is_macro_row
0.9794344473007712,0.9680851063829787,0.91,0.9937952430196484,0.9381443298969072,0.9264628631475997,0.0062047569803516025,0.09,182.0,961.0,6.0,18.0,0.9875646328852119,0.9730833971574471,0.017766441801371775,42,V8_RC_QTG_CACHED,sms,1167,0
0.9825,0.9820179820179821,0.983,0.982,0.9825087456271864,0.9650004825003619,0.018,0.017,1966.0,1964.0,36.0,34.0,0.99896025,0.998967699151945,0.012653334509626137,42,V8_RC_QTG_CACHED,qr,4000,0
,,,,0.9713162327477115,,,,,,,,,,,42,V8_RC_QTG_CACHED,MACRO,7932,1
0.9676290463692039,0.9651871192341166,0.9702537182852143,0.9650043744531933,0.9677137870855148,0.9352709788086592,0.03499562554680665,0.02974628171478565,1109.0,1103.0,40.0,34.0,0.9778445235902817,0.9565483361503166,0.028914988893280508,42,V9A_RC_QTG_ReliabilityCircuitOnly,url,2286,0
0.9958246346555324,1.0,0.9850746268656716,1.0,0.9924812030075187,0.9896448672681781,0.0,0.014925373134328358,132.0,345.0,0.0,2.0,0.9993078087821762,0.9985614098183782,0.007327305566914775,42,V9A_RC_QTG_ReliabilityCircuitOnly,email,479,0
0.9802913453299057,0.9783783783783784,0.905,0.9958634953464323,0.9402597402597402,0.9294919131557965,0.004136504653567736,0.095,181.0,963.0,4.0,19.0,0.9867786970010342,0.948791457140704,0.017564334370427467,42,V9A_RC_QTG_ReliabilityCircuitOnly,sms,1167,0
0.98225,0.9820089955022488,0.9825,0.982,0.9822544363909023,0.9645001205625225,0.018,0.0175,1965.0,1964.0,36.0,35.0,0.9984504999999999,0.9985700973151788,0.013031013515344391,42,V9A_RC_QTG_ReliabilityCircuitOnly,qr,4000,0
,,,,0.970677291685919,,,,,,,,,,,42,V9A_RC_QTG_ReliabilityCircuitOnly,MACRO,7932,1
0.9671916010498688,0.9603448275862069,0.9746281714785652,0.9597550306211724,0.9674337820234477,0.9344865668521515,0.04024496937882765,0.02537182852143482,1114.0,1097.0,46.0,29.0,0.994429556760348,0.9949121523623118,0.02573080121836204,42,V9B_QTG_Pair_PostQuantumFeaturesOnly,url,2286,0
0.9979123173277662,1.0,0.9925373134328358,1.0,0.9962546816479401,0.9948209429242619,0.0,0.007462686567164179,133.0,345.0,0.0,1.0,0.9993078087821762,0.9985614098183782,0.002350681290566225,42,V9B_QTG_Pair_PostQuantumFeaturesOnly,email,479,0
0.9777206512425022,0.9578947368421052,0.91,0.9917269906928645,0.9333333333333333,0.92040553522318,0.008273009307135471,0.09,182.0,959.0,8.0,18.0,0.98782316442606,0.9732836406685011,0.01802821973357193,42,V9B_QTG_Pair_PostQuantumFeaturesOnly,sms,1167,0
0.98375,0.9806259314456036,0.987,0.9805,0.9838026414154,0.9675204390851658,0.0195,0.013,1974.0,1961.0,39.0,26.0,0.99896025,0.9989676991519449,0.012559549753794941,42,V9B_QTG_Pair_PostQuantumFeaturesOnly,qr,4000,0
,,,,0.9702061096050303,,,,,,,,,,,42,V9B_QTG_Pair_PostQuantumFeaturesOnly,MACRO,7932,1
0.968066491688539,0.9620034542314335,0.9746281714785652,0.9615048118985127,0.9682746631899174,0.9362136054034962,0.03849518810148731,0.02537182852143482,1114.0,1099.0,44.0,29.0,0.994429556760348,0.9949121523623118,0.025716517263057265,42,V9C_QTG_Pair_ActiveScoreSkipOnly,url,2286,0
0.9979123173277662,1.0,0.9925373134328358,1.0,0.9962546816479401,0.9948209429242619,0.0,0.007462686567164179,133.0,345.0,0.0,1.0,0.9993078087821762,0.9985614098183782,0.002372575319308297,42,V9C_QTG_Pair_ActiveScoreSkipOnly,email,479,0
0.9777206512425022,0.9578947368421052,0.91,0.9917269906928645,0.9333333333333333,0.92040553522318,0.008273009307135471,0.09,182.0,959.0,8.0,18.0,0.98782316442606,0.9732836406685011,0.01807234863446937,42,V9C_QTG_Pair_ActiveScoreSkipOnly,sms,1167,0
0.98375,0.9806259314456036,0.987,0.9805,0.9838026414154,0.9675204390851658,0.0195,0.013,1974.0,1961.0,39.0,26.0,0.9989602500000001,0.998967699151945,0.012557563602270536,42,V9C_QTG_Pair_ActiveScoreSkipOnly,qr,4000,0
,,,,0.9704163298966477,,,,,,,,,,,42,V9C_QTG_Pair_ActiveScoreSkipOnly,MACRO,7932,1
