accuracy,precision,recall,specificity,f1,mcc,fpr,fnr,tp,tn,fp,fn,roc_auc,pr_auc,brier,experiment,seed,n_train,n_test,train_time_sec,predict_time_sec,feature_dim,source,pair_interaction_activation_rate,multichannel_test_rows
0.5616490166414524,0.5,0.903940178314639,0.29450056116722784,0.6438594694253815,0.24280349425112197,0.7054994388327722,0.09605982168536094,3143,1312,3143,334,0.601175755897259,0.4958528818343631,0.23456954293366572,V0_SourcePrior_MaskOnly,45,31722,7932,0.007020800025202334,0.0005370999570004642,4.0,v9_new,0.0,
0.9762985375693394,0.9737827715355806,0.9721023871153293,0.9795735129068462,0.9729418537708693,0.9518573166939525,0.02042648709315376,0.027897612884670693,3380,4364,91,97,0.9925589257868042,0.9869116987803059,0.02042369104205153,V9A_RC_QTG_ReliabilityCircuitOnly,45,31722,7932,0.019178799993824214,0.0006495999987237155,20.0,v9_new,0.0,
0.9761724659606656,0.970520892959359,0.9752660339373023,0.9768799102132435,0.9728876775211591,0.9516442372534595,0.023120089786756455,0.02473396606269773,3391,4352,103,86,0.9970836089137306,0.9965908287166655,0.018741690518693104,V9B_QTG_Pair_PostQuantumFeaturesOnly,45,31722,7932,0.030712699983268976,0.0007014999864622951,24.0,v9_new,0.0,
0.9762985375693394,0.9707987403378185,0.9752660339373023,0.9771043771043771,0.9730272596843615,0.9518975919091817,0.022895622895622896,0.02473396606269773,3391,4353,102,86,0.9971130794733517,0.9966131117763268,0.018738478137241086,V9C_QTG_Pair_ActiveScoreSkipOnly,45,31722,7932,0.032470100035425276,0.0006826000171713531,21.0,v9_new,0.0,
0.9759203227433182,0.9713138267355136,0.9738280126545872,0.9775533108866442,0.9725692948441764,0.9511136193457784,0.0224466891133557,0.0261719873454127,3386,4355,100,91,0.9969936478516672,0.99654096104676,0.0188112579791219,V4_TGA_CACHED,45,31722,7932,3.150903500001732,0.8163415999988501,,cached_v8,0.0,0.0
0.975542107917297,0.9710186513629844,0.9732528041415012,0.9773288439955108,0.9721344441252514,0.950343632432,0.0226711560044893,0.0267471958584987,3384,4354,101,93,0.9969221179939232,0.9964145600618772,0.018913122790751,V5_RFF_CACHED,45,31722,7932,0.3947907000001578,0.0493021000002045,,cached_v8,0.0,0.0
0.976046394351992,0.968901569186876,0.9767040552200172,0.9755331088664422,0.9727871670008592,0.9514206090342442,0.0244668911335578,0.0232959447799827,3396,4346,109,81,0.986145383144712,0.980200625441569,0.0230768298319117,V7_QTG_Pair_CACHED,45,31722,7932,51.8956634999995,0.0029728000008617,,cached_v8,0.0,0.0
0.9762985375693394,0.9707987403378184,0.9752660339373024,0.9771043771043773,0.9730272596843615,0.9518975919091816,0.0228956228956228,0.0247339660626977,3391,4353,102,86,0.9957712490643178,0.9958297776309644,0.0187554301710905,V8_RC_QTG_CACHED,45,31722,7932,53.60853090000092,0.0024287999985972,,cached_v8,0.0,0.0
